,createDate,displayImageUrl,displayName,hasProfanity,hasSpoilers,isSuperReviewer,isVerified,rating,review,score,timeFromCreation,updateDate,accountLink,displayName,realm,userId
261,2019-08-25T05:16:38.746Z,,Clarence G,False,False,False,True,STAR_5,it exactly the same as the first one.,5.0,"Aug 25, 2019",2019-08-25T05:16:38.746Z,,Clarence G,Fandango,197e7247-73ce-43fa-af7a-d3403b372a2c
262,2019-08-25T05:03:33.645Z,,Jesse P,False,False,False,False,STAR_0_5,"This movie was not great.  It was not even okay.  It was a complete and utter cash grab of a film.  My girlfriend and I left shortly after the gorge scene because we could not stand this film.  

My single most significant criticism for the film is that all of the acting that we saw up to that point felt utterly phoned in from the start of the film.  Even Jame Earl Jones, who I love sounded like he was cold reading lines.  Every single actor felt like they were reading lines on a page with total indifference.  There was no sense of urgency or any emotion at all with the characters.

The significant scenes leading up to the gorge scene felt eviscerated of meaning due to this fact — scenes like when Mufasa is scolding Simba after saving them from the hyenas.  Mufasa did not have emotion in his voice at all.  Worse yet during the gorge scene Scar saying his famous line, and Mufasa falling to his death, again wholly flat. 

Upon walking out on the film, we immediately went and picked up a copy of the original movie and noticed a very significant difference, especially with James Earl Jones' Mufasa.  Every character felt alive and emotionally grounding, whereas the CGI film just felt flat and did not try to immerse you.
 
The film felt like a cash grab with big list actors to try and draw in crowds who were excited based on their memories from the original.  I was one of them.  Immediately from the start, this film felt off and continued to get worse as it progressed.  I have never in my life felt compelled to leave a theater until seeing this film.   ",0.5,"Aug 25, 2019",2019-08-25T05:08:48.509Z,/user/id/978211654,Jesse P,RT,978211654
263,2019-08-25T04:51:43.991Z,,Austin J,False,False,False,False,STAR_5,I love how they followed the original movie. And I believe they will make a second one. can’t wait!!,5.0,"Aug 25, 2019",2019-08-25T04:51:43.991Z,,Austin J,Fandango,8A0325B4-EAC1-4C94-B041-E5AC4F58E8C2
264,2019-08-25T04:31:07.091Z,,Kyle J,False,False,False,True,STAR_2_5,It was nice that they stuck with the old movie dialog but it was much too long. ,2.5,"Aug 25, 2019",2019-08-25T04:31:07.091Z,/user/id/978211615,Kyle J,RT,978211615
265,2019-08-25T04:24:39.974Z,,Amy R,False,False,False,True,STAR_4,Good cinematography and followed same story line which was nostalgic of the original.,4.0,"Aug 25, 2019",2019-08-25T04:24:39.974Z,,Amy R,Fandango,5387DA03-CD66-4D1B-8C56-35CB1026FEC9
266,2019-08-25T03:57:38.262Z,,Jodi,False,False,False,True,STAR_5,I loved it!! I took my grandson and loved every minute of it!,5.0,"Aug 25, 2019",2019-08-25T03:57:38.262Z,,Jodi,Fandango,de8c43d7-e413-44b1-bfe0-7cf703a610d2
267,2019-08-25T03:42:41.074Z,https://graph.facebook.com/v3.3/10161972055585252/picture,Erica S,False,False,False,False,STAR_5,We loved this even more than the original. It was stunning and emotional. ,5.0,"Aug 25, 2019",2019-08-25T03:42:41.074Z,/user/id/978211573,Erica S,RT,978211573
268,2019-08-25T03:22:54.090Z,,Lidia D,False,False,False,True,STAR_5,One of my favorite movies coming to life!,5.0,"Aug 25, 2019",2019-08-25T03:22:54.090Z,,Lidia D,Fandango,51268651-4F59-4EE1-8548-532704C0720A
269,2019-08-25T02:36:16.107Z,,Adrian,False,False,False,True,STAR_5,"First time watching it with the grandkids, and I loved it!",5.0,"Aug 25, 2019",2019-08-25T02:36:16.107Z,,Adrian,Fandango,763CAB90-6B31-49C4-82C8-6C792099CB0C
270,2019-08-25T02:20:54.555Z,,J H,False,False,False,False,STAR_3,"If you are looking for an example of when a copy of a copy is a good thing, then 2019's lion king is not for you. When Disney copied Tezuka's Kimba the white lion, I loved it. It was great! When Disney tried to copy themselves, it was not so good. The only thing more unoriginal than Walt Disney these days is...nothing. They have zero originality today. They should call Tezuka's grandson and ask for some ideas. ",3.0,"Aug 25, 2019",2019-08-25T02:21:21.026Z,/user/id/978094062,J H,RT,978094062
271,2019-08-25T02:01:17.569Z,,Alex R,False,False,False,True,STAR_5,made me remember my childhood and how my kids are now watching a movie I grew up watching,5.0,"Aug 25, 2019",2019-08-25T02:01:17.569Z,,Alex R,Fandango,1202B317-3151-4CBE-98E7-6E394402C153
272,2019-08-25T01:58:10.571Z,,,False,False,False,False,STAR_3,"Same exact movie, I just prefer the cartoon. Still a good movie always. ",3.0,"Aug 25, 2019",2019-08-25T01:58:10.571Z,/user/id/260305616,,RT,260305616
273,2019-08-25T00:59:49.606Z,,N.H,False,False,False,True,STAR_5,Uummmmm it was THE BEST!!! Seth Rohan as Pumba gave me life and JEJ was OF course amazing! I loved it!,5.0,"Aug 25, 2019",2019-08-25T00:59:49.606Z,,N.H,Fandango,D718FC47-9E4B-45EC-AA49-2260FD9EB4F0
274,2019-08-25T00:50:43.879Z,,Maden,False,False,False,False,STAR_5,I think you should watch it everybody was nice and the food was good the movie was great,5.0,"Aug 25, 2019",2019-08-25T00:50:43.879Z,,Maden,Fandango,4ac263b8-d3f9-4a41-846c-0819600852f9
275,2019-08-25T00:48:05.728Z,https://graph.facebook.com/v3.3/1341692778/picture,Kristal J,False,False,False,False,STAR_1_5,"Not a fan of the voice actors chosen,  especially scar. ",1.5,"Aug 25, 2019",2019-08-25T00:48:05.728Z,/user/id/888643038,Kristal J,RT,888643038
276,2019-08-24T23:14:26.195Z,,Thierry F,False,False,False,True,STAR_4,Brought back some good childhood memories,4.0,"Aug 24, 2019",2019-08-24T23:14:26.195Z,,Thierry F,Fandango,9E43EFEA-BB7F-4253-B8E5-ECE8AD2E1750
277,2019-08-24T23:09:08.800Z,https://graph.facebook.com/v3.3/893112017723328/picture,Clara C,False,False,False,False,STAR_5,It was exceptional so amazing and a little more detail added to describe unexplained things I loved it and I hope it gets a sequel (aka The Lion King II Simba's Pride) made into live action 😁❤️,5.0,"Aug 24, 2019",2019-08-24T23:09:08.800Z,/user/id/978211221,Clara C,RT,978211221
278,2019-08-24T23:09:06.005Z,https://graph.facebook.com/v3.3/1305270799/picture,Virginia B,False,False,False,False,STAR_1,"Terrible, I almost wanted to walk out. Scene for scene the EXACT same movie as the original. There was so much room for creativity in this movie and the CG was amazing, but I guess the director wanted to be lazy and make the same movie. ",1.0,"Aug 24, 2019",2019-08-24T23:09:06.005Z,/user/id/782293347,Virginia B,RT,782293347
279,2019-08-24T22:46:46.341Z,,Retty M,False,False,False,True,STAR_4,"The visuals were amazing and the songs were great, but a couple songs were underewhelming. It was a lot funnier than I expected and all the kids there seemed to really enjoy it.",4.0,"Aug 24, 2019",2019-08-24T22:46:46.341Z,,Retty M,Fandango,BC9573FB-84BE-4964-B643-650F7CE7641D
280,2019-08-24T22:35:30.114Z,,,False,False,False,False,STAR_1,"Wow, very disappointing. If it wasn't for my 7 year old, we would have walked out. The kids thought it was ok but as an adult it was painfully boring to sit through. I could have fallen asleep. ",1.0,"Aug 24, 2019",2019-08-24T22:35:30.114Z,/user/id/892509234,,RT,892509234
281,2019-08-24T22:09:18.905Z,,Chris,False,False,False,True,STAR_5,Great movie. My six year old daughter and I loved it.,5.0,"Aug 24, 2019",2019-08-24T22:09:18.905Z,,Chris,Fandango,513D68B9-4300-4157-B139-E4BF378887F0
282,2019-08-24T21:56:56.773Z,,Jose,False,False,False,True,STAR_5,Amazing movie!! Spot on to the details and classic scenes!! Love it! 10/10!,5.0,"Aug 24, 2019",2019-08-24T21:56:56.773Z,,Jose,Fandango,2BC0925D-494A-4E52-8D3D-C9FF4214B8D5
283,2019-08-24T21:29:45.751Z,,Phyllis,False,False,False,True,STAR_5,Amazing remake. Loved the graphics. Did not disappoint!!,5.0,"Aug 24, 2019",2019-08-24T21:29:45.751Z,,Phyllis,Fandango,3CDA6A97-2594-4291-BA75-71926F29E0B4
284,2019-08-24T21:23:26.198Z,,Archie B,False,False,False,False,STAR_3,Just Another Painfully Average Disney Cash Grab,3.0,"Aug 24, 2019",2019-08-24T21:23:26.201Z,/user/id/978211059,Archie B,RT,978211059
285,2019-08-24T20:50:13.731Z,,Xander  L,False,False,False,False,STAR_3_5,I know the whole Disney is only doing this for the money thing but this one is the only one I actually liked. Because people were mad that they changed too much in the other but yet this one does a mixture of the original book and movie and yet people still doesn't like it. In my opinion the only thing bad about it was Beyoncé's singing in it because you can hear the autotune. And the other problem was the death scene of Mufasa because the kid didn't put emotion to it. Everything else is fine,3.5,"Aug 24, 2019",2019-08-24T20:50:31.531Z,/user/id/978135218,Xander  L,RT,978135218
286,2019-08-24T20:00:33.353Z,,Kristen F,False,False,False,False,STAR_4,"This new version of the Lion King was really visually stunning!  They did an amazing job! We found some of the voice choices (young Simba, young Nala most notably)  distracting and a little off. Scar, Mufasa, Rafeeke, PUMBA, Zazu and Timone were PERFECT and added so much to the  characters! 
lately,  It was a big disappointment to not have Elton Johns music throughout,  Not that the new versions aren't nice but that its just not the same without Elton.
Really nice family movie.",4.0,"Aug 24, 2019",2019-08-24T20:00:33.353Z,,Kristen F,Fandango,6FEDE51F-4999-4DF6-BDC4-338E19B9026A
287,2019-08-24T19:22:09.265Z,,amanda,False,False,False,True,STAR_2,It was OK I didn’t not like it to much we left early,2.0,"Aug 24, 2019",2019-08-24T19:22:09.265Z,,amanda,Fandango,D9277CB1-EA93-440A-9F03-02C303D8393C
288,2019-08-24T19:15:00.776Z,,Lynn,False,False,False,True,STAR_4,I still like the original Lion King better than this one.,4.0,"Aug 24, 2019",2019-08-24T19:15:00.776Z,,Lynn,Fandango,377d333b-7cba-4d09-a27b-f2a18e54e562
289,2019-08-24T19:14:57.091Z,,,False,False,False,False,STAR_4_5,"Visually stunning, nice substance, but they need to improve on the animals’ facial animation. ",4.5,"Aug 24, 2019",2019-08-24T19:14:57.091Z,/user/id/976224374,,RT,976224374
290,2019-08-24T18:39:00.876Z,,Colson Watcher,False,False,False,True,STAR_5,Great movie that a took back its place as one of the best movies ever made.,5.0,"Aug 24, 2019",2019-08-24T18:39:00.876Z,,Colson Watcher,Fandango,2B0A1CF8-7F00-4531-B5F1-15F9FCFFE3F6
291,2019-08-24T18:24:30.782Z,,Vincius P,False,False,False,False,STAR_2_5,The movie is really visually astonishing but the lack of expression on the characters downgraded the movie to me,2.5,"Aug 24, 2019",2019-08-24T18:24:30.782Z,/user/id/977836962,Vincius P,RT,977836962
292,2019-08-24T18:05:15.794Z,,Lacy,False,False,False,True,STAR_5,Loved that it mostly stayed true to the original. Timon and Pumba were hilarious! Really enjoyed the movie with my son. He's 12 now and I was 12 when the original came out ❤️.,5.0,"Aug 24, 2019",2019-08-24T18:05:15.794Z,,Lacy,Fandango,5FBF71A2-78B8-47BF-8AF0-DE3EB57348EF
293,2019-08-24T17:59:20.515Z,,Mazen M,False,False,False,False,STAR_4,Emotional and enjoyable,4.0,"Aug 24, 2019",2019-08-24T17:59:20.515Z,/user/id/978210656,Mazen M,RT,978210656
294,2019-08-24T17:54:31.794Z,,Leslie,False,False,False,True,STAR_3,Loved the animated lion king way better,3.0,"Aug 24, 2019",2019-08-24T17:54:31.794Z,,Leslie,Fandango,8EDE10D4-BD64-4992-8BFC-C28886CDCD7A
295,2019-08-24T17:49:54.574Z,,Larry  B,False,False,False,False,STAR_5,Beautiful film. Amazing animation.,5.0,"Aug 24, 2019",2019-08-24T17:49:54.574Z,/user/id/978105970,Larry  B,RT,978105970
296,2019-08-24T17:19:00.269Z,,James G,False,False,False,True,STAR_4,great movie update for the original.,4.0,"Aug 24, 2019",2019-08-24T17:19:00.269Z,,James G,Fandango,D79F9B9A-E6BB-4130-AAE3-8FF5DCEB3144
297,2019-08-24T16:58:23.210Z,,Logan S,False,False,False,False,STAR_0_5,"Just a shot for shot remake of the original, only the photo realism causes it to lose the character the original had",0.5,"Aug 24, 2019",2019-08-24T16:58:23.294Z,/user/id/978210800,Logan S,RT,978210800
298,2019-08-24T16:35:22.129Z,https://graph.facebook.com/v3.3/507616411/picture,David C,False,False,False,False,STAR_2,"Soulless film with strong technical achievements. A prime example of this is the song ""Can you Feel the Love Tonight"" sung in broad daylight. Visually appealing, but it just goes to show how little attention to story the filmmakers paid. Nothing here improves on the original, in fact if anything it detracts from it. And son we get another lame recycled live-action Disney film with nothing to roar about. Not even Beyonce's voice can save it from being barely a whimper... ",2.0,"Aug 24, 2019",2019-08-24T16:35:22.699Z,/user/id/793501112,David C,RT,793501112
299,2019-08-24T16:17:39.084Z,,Betty J. E,False,False,False,True,STAR_4,Such great realistic animals. Also enjoyed the storyline.,4.0,"Aug 24, 2019",2019-08-24T16:17:39.084Z,,Betty J. E,Fandango,f962a81d-9e8f-406c-b320-f6eb0f837405
300,2019-08-24T16:02:49.317Z,,Brigitte F,False,False,False,False,STAR_2,"Bring hand drawn animation back! Yes, I get a bit of nostalgia running through my brain when I hear the words and yet see a different image that was so iconic it's wrong to mess with. Computer realism is awesome for most movies, but not to remake a masterpiece. Realism kills the expressions so endearing in the original film. I sang a long and as I watched the movie I envisioned the original in its place. It felt more like a sing-a-long and feel good experience because of the music than any other experience that this film was new, just recycled into a visually boring film.",2.0,"Aug 24, 2019",2019-08-24T16:02:49.317Z,/user/id/978210696,Brigitte F,RT,978210696
301,2019-08-24T15:52:02.100Z,,ilona,False,False,False,True,STAR_5,It's just unbelievable what computers can do. The animals looked amazingly real.,5.0,"Aug 24, 2019",2019-08-24T15:52:02.100Z,,ilona,Fandango,7890981C-4144-48D2-BCB3-F4FA8D0CFB80
302,2019-08-24T15:30:14.983Z,,tim s,False,False,False,False,STAR_2,"Just didn’t seem right. If your going to remake a classic, be sure it all works before releasing it. Rafikki did not seem to fit. Nala had no chemistry. Overall disappointing.",2.0,"Aug 24, 2019",2019-08-24T15:30:14.983Z,,tim s,Fandango,410917F8-1987-4064-A069-FCF15C943A85
303,2019-08-24T14:50:02.051Z,,Tyson,False,False,False,True,STAR_3_5,"It’s was a good movie. I liked that they allowed for some minor changes, so it is not a direct copy of the first movie.",3.5,"Aug 24, 2019",2019-08-24T14:50:02.051Z,,Tyson,Fandango,A286790D-23B3-4D81-A550-0B668CF81951
304,2019-08-24T14:44:30.385Z,,Amy M,False,False,False,True,STAR_5,Enjoyed the movie!!!,5.0,"Aug 24, 2019",2019-08-24T14:44:30.385Z,,Amy M,Fandango,C6C5AA4E-19D9-4883-B839-1C0F996DAC29
305,2019-08-24T14:14:03.237Z,,wchmielenski,False,False,False,True,STAR_4_5,Loved the movie and the animation but thought it was filled a little too dark.  Also think the sound in the theater is too loud.,4.5,"Aug 24, 2019",2019-08-24T14:14:03.237Z,,wchmielenski,Fandango,70d0c141-a9ac-4f41-acad-b9b9bc5ff0b6
306,2019-08-24T14:04:01.163Z,,Joaquin T,False,False,False,True,STAR_4,Everything was great except Beyonce's voice. The animation was incredible and the storyline was true to the original.,4.0,"Aug 24, 2019",2019-08-24T14:04:01.163Z,,Joaquin T,Fandango,5C0A2C97-D77B-41A6-A55B-5CA0498F1766
307,2019-08-24T13:31:42.221Z,,Mahendra C,False,False,False,False,STAR_4,"The Lion King is a 2019 live-action remake of 1994's animated movie of the same name.
It is directed by Jon Favreau, who previously directed Disney's The Jungle Book. It uses
the photorealistic computer-animation technique to create animals. The 1994's version is
one of the best movies of all time. So does this movie lives up to all hype? Definitely.
All animals look so realistic that you can't differentiate between them and those in
National Geographic's documentary. It is visually stunning. But at the same time, this is
one of the limitations of the movie too. Since all animals look real, it limits the ability to
show expression like in animation one can show shocking expression by very big eyes,
which will look little awkward if they try that in live-action. The movie keeps zoological
authenticity.
It would be a little injustice to the movie if we compare it with 1994's version as
childhood memories are always sweeter and this is the reason the older one will always
be better than the later one.
As an individual, I really enjoyed the movie. The lovely Father-Son relation, their
bonding, Mufasa's philosophy and lessons to Simba are still very effective. One can
easily connect with them. When Simba puts his paw on the impression of his Father's
paw, the scene is literally heart touching.
Seth Rogen and Billy Eichner are delightful as Pumbaa and his best friend Timon. Both
characters entertain people a lot. They teach Simba a new philosophy ""Hakuna Matata""
which was opposite of Mufasa's Philosophy.
There is a lot to learn from The Lion King. The movie teaches so many lessons of life and
perfectly depicts human nature with the help of animals.",4.0,"Aug 24, 2019",2019-08-24T13:31:42.221Z,/user/id/978207266,Mahendra C,RT,978207266
308,2019-08-24T13:13:59.093Z,https://graph.facebook.com/v3.3/957490064596696/picture,Igor S,False,False,False,False,STAR_4_5,"Ótimo,   porém  algumas coisinhas me incomodaram... ",4.5,"Aug 24, 2019",2019-08-24T13:14:30.801Z,/user/id/978210574,Igor S,RT,978210574
